aq,cr,cv,dt,hv,lv,ncv,ov,rf,name
236652,-0.6134969,-1000,20191112,164000.0,160000.0,162000,164000.0,5,NAVER
231149,-0.3058103,-500,20191111,165000.0,162500.0,163000,163500.0,5,NAVER
306968,-1.2084592,-2000,20191108,165000.0,162000.0,163500,165000.0,5,NAVER
390866,2.4767801,4000,20191107,166500.0,161000.0,165500,162000.0,2,NAVER
332755,0.0,0,20191106,164000.0,160500.0,161500,161500.0,3,NAVER
662116,-1.8237082,-3000,20191105,164500.0,159500.0,161500,164000.0,5,NAVER
455199,-1.4970059,-2500,20191104,167000.0,162000.0,164500,165500.0,5,NAVER
720358,1.8292682,3000,20191101,168500.0,164000.0,167000,166000.0,2,NAVER
1409619,6.1488673,9500,20191031,167000.0,157500.0,164000,159000.0,2,NAVER
290658,0.9803921,1500,20191030,154500.0,151500.0,154500,152000.0,2,NAVER
321007,-2.5477707,-4000,20191029,158000.0,152000.0,153000,157500.0,5,NAVER
335238,2.9508196,4500,20191028,158000.0,152500.0,157000,152500.0,2,NAVER
162510,-0.3267973,-500,20191025,153500.0,151000.0,152500,151000.0,5,NAVER
224666,0.3278688,500,20191024,153000.0,150500.0,153000,151500.0,2,NAVER
226744,-0.9740259,-1500,20191023,153500.0,151500.0,152500,152000.0,5,NAVER
360102,1.3157894,2000,20191022,154500.0,150500.0,154000,150500.0,2,NAVER
245735,0.9966777,1500,20191021,153500.0,149000.0,152000,151500.0,2,NAVER
245740,-1.6339869,-2500,20191018,153500.0,150000.0,150500,151500.0,5,NAVER
280276,-0.9708737,-1500,20191017,156500.0,152000.0,153000,155000.0,5,NAVER
280882,1.980198,3000,20191016,155000.0,151000.0,154500,151500.0,2,NAVER
297569,-2.8846153,-4500,20191015,156500.0,150500.0,151500,156500.0,5,NAVER
246407,0.0,0,20191014,156500.0,153500.0,156000,156000.0,3,NAVER
216730,1.6286644,2500,20191011,157000.0,153500.0,156000,156500.0,2,NAVER
404228,0.0,0,20191010,155500.0,150500.0,153500,151500.0,3,NAVER
250805,0.3267973,500,20191008,154500.0,151500.0,153500,154500.0,2,NAVER
387749,1.6611295,2500,20191007,153500.0,150000.0,153000,150500.0,2,NAVER
602642,-4.1401273,-6500,20191004,159000.0,148500.0,150500,155500.0,5,NAVER
203708,-1.875,-3000,20191002,160000.0,156500.0,157000,159000.0,5,NAVER
260668,1.910828,3000,20191001,160000.0,157000.0,160000,157500.0,2,NAVER
313910,0.6410256,1000,20190930,157500.0,154500.0,157000,155000.0,2,NAVER
241249,-1.2658227,-2000,20190927,158500.0,154500.0,156000,158500.0,5,NAVER
313084,0.0,0,20190926,159000.0,156500.0,158000,157500.0,3,NAVER
274586,0.0,0,20190925,159000.0,155500.0,158000,155500.0,3,NAVER
195994,0.6369426,1000,20190924,158500.0,155500.0,158000,157000.0,2,NAVER
204570,0.0,0,20190923,158000.0,155500.0,157000,157500.0,3,NAVER
390181,-0.3174603,-500,20190920,158000.0,156000.0,157000,156000.0,5,NAVER
377446,-0.9433962,-1500,20190919,158000.0,156000.0,157500,157000.0,5,NAVER
465208,2.5806451,4000,20190918,159500.0,155500.0,159000,156000.0,2,NAVER
304106,0.3236245,500,20190917,155500.0,153000.0,155000,153000.0,2,NAVER
449618,0.6514657,1000,20190916,156500.0,153500.0,154500,154500.0,2,NAVER
738431,1.9933554,3000,20190911,154000.0,150000.0,153500,150500.0,2,NAVER
297053,-1.6339869,-2500,20190910,153000.0,150000.0,150500,153000.0,5,NAVER
464232,2.3411371,3500,20190909,154000.0,148500.0,153000,149500.0,2,NAVER
223250,1.7006802,2500,20190906,150000.0,145500.0,149500,146000.0,2,NAVER
548033,-2.6490066,-4000,20190905,151000.0,145000.0,147000,150000.0,5,NAVER
351494,0.3322259,500,20190904,151000.0,149000.0,151000,149500.0,2,NAVER
308863,0.3333333,500,20190903,151500.0,149000.0,150500,151500.0,2,NAVER
371788,2.3890784,3500,20190902,156000.0,147500.0,150000,156000.0,2,NAVER
424498,1.0344827,1500,20190830,149000.0,144500.0,146500,146000.0,2,NAVER
408164,-1.0238907,-1500,20190829,146500.0,143500.0,145000,146500.0,5,NAVER
309159,0.0,0,20190828,147500.0,144500.0,146500,146500.0,3,NAVER
904199,2.0905923,3000,20190827,147500.0,141500.0,146500,144000.0,2,NAVER
423695,-3.3670033,-5000,20190826,147000.0,143000.0,143500,145500.0,5,NAVER
491690,0.3378378,500,20190823,149000.0,145500.0,148500,149000.0,2,NAVER
499537,0.338983,500,20190822,150500.0,147500.0,148000,148000.0,2,NAVER
514109,1.3745704,2000,20190821,148500.0,142500.0,147500,144500.0,2,NAVER
556246,4.6762589,6500,20190820,145500.0,139000.0,145500,139000.0,2,NAVER
487500,-0.3584229,-500,20190819,141000.0,138000.0,139000,139000.0,5,NAVER
351686,0.3597122,500,20190816,140500.0,137500.0,139500,138500.0,2,NAVER
433070,-2.4561403,-3500,20190814,143000.0,138500.0,139000,142500.0,5,NAVER
352863,1.4234875,2000,20190813,144500.0,138500.0,142500,139000.0,2,NAVER
217292,-1.4035087,-2000,20190812,144500.0,140500.0,140500,142500.0,5,NAVER
368133,1.7857142,2500,20190809,145000.0,140500.0,142500,142000.0,2,NAVER
496443,1.8181818,2500,20190808,142000.0,136500.0,140000,139500.0,2,NAVER
336416,-0.7220216,-1000,20190807,139500.0,136000.0,137500,139000.0,5,NAVER
610095,0.3623188,500,20190806,140000.0,132000.0,138500,134000.0,2,NAVER
733982,-2.8169014,-4000,20190805,142000.0,135500.0,138000,141000.0,5,NAVER
484009,1.0676156,1500,20190802,142500.0,138500.0,142000,139000.0,2,NAVER
460049,1.8115942,2500,20190801,141500.0,138500.0,140500,139500.0,2,NAVER
361525,-0.3610108,-500,20190731,139500.0,136000.0,138000,139000.0,5,NAVER
364674,0.0,0,20190730,140500.0,136500.0,138500,140000.0,3,NAVER
583629,-1.7730496,-2500,20190729,141000.0,137000.0,138500,139500.0,5,NAVER
1440686,5.2238805,7000,20190726,142000.0,136500.0,141000,137500.0,2,NAVER
1635774,8.5020242,10500,20190725,134500.0,125000.0,134000,125500.0,2,NAVER
606769,0.8163265,1000,20190724,124500.0,122500.0,123500,122500.0,2,NAVER
358255,1.2396694,1500,20190723,123000.0,122000.0,122500,122500.0,2,NAVER
346897,-1.2244897,-1500,20190722,122500.0,120500.0,121000,122000.0,5,NAVER
445122,1.659751,2000,20190719,123000.0,121000.0,122500,121000.0,2,NAVER
267715,1.2605042,1500,20190718,122000.0,118500.0,120500,118500.0,2,NAVER
205316,-0.8333333,-1000,20190717,120000.0,118000.0,119000,120000.0,5,NAVER
43232,0.52,2000,20191210,391000.0,383000.0,390000,384000.0,2,삼성바이오로직스
63355,-1.7721518,-7000,20191209,394000.0,385000.0,388000,391000.0,5,삼성바이오로직스
86663,-0.2525252,-1000,20191206,397000.0,390000.0,395000,396500.0,5,삼성바이오로직스
69626,1.1494252,4500,20191205,396000.0,385000.0,396000,391500.0,2,삼성바이오로직스
60031,-0.6345177,-2500,20191204,395500.0,388500.0,391500,393500.0,5,삼성바이오로직스
51493,1.025641,4000,20191203,394000.0,385000.0,394000,386000.0,2,삼성바이오로직스
64001,-0.8894536,-3500,20191202,398000.0,387000.0,390000,394000.0,5,삼성바이오로직스
74067,-1.3784461,-5500,20191129,402500.0,393000.0,393500,401500.0,5,삼성바이오로직스
68488,0.5037783,2000,20191128,400000.0,396000.0,399000,396000.0,2,삼성바이오로직스
72185,2.0565552,8000,20191127,397500.0,386500.0,397000,393000.0,2,삼성바이오로직스
100289,-0.5115089,-2000,20191126,394500.0,389000.0,389000,391000.0,5,삼성바이오로직스
81180,1.5584415,6000,20191125,393000.0,386000.0,391000,389000.0,2,삼성바이오로직스
82542,-1.5345268,-6000,20191122,391000.0,380500.0,385000,387500.0,5,삼성바이오로직스
100365,-2.1276595,-8500,20191121,399500.0,384000.0,391000,399500.0,5,삼성바이오로직스
70048,0.1253132,500,20191120,401000.0,394000.0,399500,396500.0,2,삼성바이오로직스
48691,-0.7462686,-3000,20191119,403500.0,396000.0,399000,403500.0,5,삼성바이오로직스
94620,1.0050251,4000,20191118,403000.0,398000.0,402000,398000.0,2,삼성바이오로직스
60635,0.6321112,2500,20191115,398000.0,393000.0,398000,393000.0,2,삼성바이오로직스
54733,1.5404364,6000,20191114,398000.0,390500.0,395500,390500.0,2,삼성바이오로직스
77768,-2.1356783,-8500,20191113,398000.0,389000.0,389500,397000.0,5,삼성바이오로직스
47139,-0.3754693,-1500,20191112,400000.0,395000.0,398000,400000.0,5,삼성바이오로직스
99605,2.4358974,9500,20191111,402000.0,388500.0,399500,388500.0,2,삼성바이오로직스
124664,-3.5846724,-14500,20191108,405000.0,388500.0,390000,404500.0,5,삼성바이오로직스
98668,1.2515644,5000,20191107,405000.0,400500.0,404500,401000.0,2,삼성바이오로직스
58144,0.0,0,20191106,402500.0,398500.0,399500,399500.0,3,삼성바이오로직스
76609,-0.3740648,-1500,20191105,402500.0,399000.0,399500,402500.0,5,삼성바이오로직스
87311,1.2626262,5000,20191104,401500.0,397500.0,401000,401000.0,2,삼성바이오로직스
82728,-0.6273525,-2500,20191101,398500.0,390500.0,396000,397500.0,5,삼성바이오로직스
110973,0.3778337,1500,20191031,403000.0,397000.0,398500,400000.0,2,삼성바이오로직스
139063,-0.8739076,-3500,20191030,402000.0,388500.0,397000,401000.0,5,삼성바이오로직스
215745,0.6281407,2500,20191029,402000.0,390000.0,400500,397500.0,2,삼성바이오로직스
203328,3.7809647,14500,20191028,398000.0,386500.0,398000,387500.0,2,삼성바이오로직스
168739,1.4550264,5500,20191025,387500.0,376000.0,383500,379000.0,2,삼성바이오로직스
220840,1.47651,5500,20191024,380000.0,368000.0,378000,378000.0,2,삼성바이오로직스
565378,8.2848837,28500,20191023,380500.0,365000.0,372500,377000.0,2,삼성바이오로직스
90349,1.3254786,4500,20191022,349500.0,341000.0,344000,341000.0,2,삼성바이오로직스
51210,-1.3081395,-4500,20191021,344000.0,338500.0,339500,343500.0,5,삼성바이오로직스
63654,-0.289855,-1000,20191018,349500.0,342000.0,344000,345000.0,5,삼성바이오로직스
221230,1.7699115,6000,20191017,352000.0,342000.0,345000,343000.0,2,삼성바이오로직스
170243,3.98773,13000,20191016,339000.0,327000.0,339000,327500.0,2,삼성바이오로직스
32848,-1.0622154,-3500,20191015,329500.0,325500.0,326000,329000.0,5,삼성바이오로직스
82811,1.3846153,4500,20191014,330000.0,324500.0,329500,327500.0,2,삼성바이오로직스
57332,-0.3067484,-1000,20191011,329000.0,324000.0,325000,329000.0,5,삼성바이오로직스
65922,-0.9118541,-3000,20191010,329000.0,321500.0,326000,326000.0,5,삼성바이오로직스
106670,0.9202453,3000,20191008,330000.0,321500.0,329000,326000.0,2,삼성바이오로직스
70555,1.7160686,5500,20191007,328000.0,322000.0,326000,324000.0,2,삼성바이오로직스
78522,0.7861635,2500,20191004,325000.0,319000.0,320500,320500.0,2,삼성바이오로직스
82123,-1.5479876,-5000,20191002,323500.0,313500.0,318000,317500.0,5,삼성바이오로직스
105042,5.0406504,15500,20191001,323000.0,305000.0,323000,308000.0,2,삼성바이오로직스
86603,-1.2841091,-4000,20190930,313000.0,301000.0,307500,309500.0,5,삼성바이오로직스
76011,-1.8897637,-6000,20190927,320000.0,311000.0,311500,320000.0,5,삼성바이오로직스
72971,-0.1572327,-500,20190926,324500.0,316500.0,317500,318000.0,5,삼성바이오로직스
84517,-0.1569858,-500,20190925,324000.0,317000.0,318000,318500.0,5,삼성바이오로직스
212881,0.4731861,1500,20190924,330000.0,311000.0,318500,314000.0,2,삼성바이오로직스
284614,-6.3515509,-21500,20190923,338000.0,314000.0,317000,338000.0,5,삼성바이오로직스
235556,2.8875379,9500,20190920,342000.0,331000.0,338500,331000.0,2,삼성바이오로직스
273672,4.113924,13000,20190919,335000.0,316000.0,329000,316000.0,2,삼성바이오로직스
146324,0.3174603,1000,20190918,322500.0,313000.0,316000,317500.0,2,삼성바이오로직스
342854,7.3253833,21500,20190917,316500.0,298500.0,315000,299000.0,2,삼성바이오로직스
81350,0.1706484,500,20190916,296500.0,288500.0,293500,294500.0,2,삼성바이오로직스
150651,3.35097,9500,20190911,293000.0,283500.0,293000,285500.0,2,삼성바이오로직스
113119,1.25,3500,20190910,290000.0,280500.0,283500,290000.0,2,삼성바이오로직스
52212,0.9009009,2500,20190909,282500.0,277500.0,280000,277500.0,2,삼성바이오로직스
63760,-0.7155635,-2000,20190906,281500.0,276000.0,277500,280000.0,5,삼성바이오로직스
84191,0.5395683,1500,20190905,282500.0,278000.0,279500,280000.0,2,삼성바이오로직스
118329,2.2058823,6000,20190904,278000.0,269000.0,278000,270000.0,2,삼성바이오로직스
93305,1.8726591,5000,20190903,273000.0,266000.0,272000,267000.0,2,삼성바이오로직스
132489,-0.7434944,-2000,20190902,267500.0,261000.0,267000,267500.0,5,삼성바이오로직스
315441,-1.2844036,-3500,20190830,281000.0,267000.0,269000,274500.0,5,삼성바이오로직스
796095,-4.8865619,-14000,20190829,304000.0,261500.0,272500,290000.0,5,삼성바이오로직스
214503,3.8043478,10500,20190828,288000.0,274500.0,286500,275500.0,2,삼성바이오로직스
109416,1.6574585,4500,20190827,278000.0,271500.0,276000,274500.0,2,삼성바이오로직스
92053,-4.2328042,-12000,20190826,281000.0,270000.0,271500,278500.0,5,삼성바이오로직스
100826,0.7104795,2000,20190823,286000.0,278000.0,283500,278000.0,2,삼성바이오로직스
58299,-0.7054673,-2000,20190822,285500.0,280000.0,281500,285000.0,5,삼성바이오로직스
53211,0.0,0,20190821,288000.0,282000.0,283500,283500.0,3,삼성바이오로직스
74786,0.0,0,20190820,286500.0,278000.0,283500,284500.0,3,삼성바이오로직스
65206,-1.3913043,-4000,20190819,291500.0,282000.0,283500,290000.0,5,삼성바이오로직스
98986,-0.8620689,-2500,20190816,291500.0,285000.0,287500,286000.0,5,삼성바이오로직스
118802,1.5761821,4500,20190814,295500.0,287000.0,290000,291000.0,2,삼성바이오로직스
283510,-1.2110726,-3500,20190813,300000.0,284000.0,285500,285000.0,5,삼성바이오로직스
240244,7.2356215,19500,20190812,293000.0,271500.0,289000,271500.0,2,삼성바이오로직스
251336,8.016032,20000,20190809,274500.0,251500.0,269500,251500.0,2,삼성바이오로직스
169676,0.0,0,20190808,253000.0,245500.0,249500,253000.0,3,삼성바이오로직스
146006,-1.3833992,-3500,20190807,260000.0,249000.0,249500,254500.0,5,삼성바이오로직스
230102,-2.1276595,-5500,20190806,264000.0,241500.0,253000,250500.0,5,삼성바이오로직스
246067,-7.1813285,-20000,20190805,276000.0,258000.0,258500,274000.0,5,삼성바이오로직스
92854,0.1798561,500,20190802,280000.0,270500.0,278500,274000.0,2,삼성바이오로직스
53326,-0.7142857,-2000,20190801,281500.0,277000.0,278000,279500.0,5,삼성바이오로직스
106281,1.2658227,3500,20190731,280000.0,270000.0,280000,278500.0,2,삼성바이오로직스
82781,1.2820512,3500,20190730,282000.0,272500.0,276500,272500.0,2,삼성바이오로직스
83126,-0.907441,-2500,20190729,278000.0,271000.0,273000,273000.0,5,삼성바이오로직스
160441,1.8484288,5000,20190726,277000.0,266000.0,275500,267000.0,2,삼성바이오로직스
180744,-3.7366548,-10500,20190725,280500.0,270000.0,270500,280000.0,5,삼성바이오로직스
211444,-2.768166,-8000,20190724,288500.0,281000.0,281000,288500.0,5,삼성바이오로직스
63639,-0.3448275,-1000,20190723,292000.0,288500.0,289000,290000.0,5,삼성바이오로직스
128790,0.8695652,2500,20190722,298500.0,288500.0,290000,298000.0,2,삼성바이오로직스
137026,0.5244755,1500,20190719,288500.0,284500.0,287500,285500.0,2,삼성바이오로직스
80334,-0.348432,-1000,20190718,289500.0,284500.0,286000,286500.0,5,삼성바이오로직스
175437,-2.8764805,-8500,20190717,293000.0,284500.0,287000,292500.0,5,삼성바이오로직스
783912,0.42,500,20191210,120500.0,119000.0,120000,119500.0,2,현대차
902113,0.8438818,1000,20191209,120500.0,119000.0,119500,119500.0,2,현대차
1504634,0.4237288,500,20191206,119500.0,118000.0,118500,118500.0,2,현대차
1560647,-3.2786885,-4000,20191205,122500.0,117500.0,118000,121500.0,5,현대차
1498918,0.4115226,500,20191204,124000.0,120000.0,122000,120000.0,2,현대차
849994,0.0,0,20191203,121500.0,119000.0,121500,120000.0,3,현대차
862135,0.4132231,500,20191202,121500.0,118500.0,121500,121000.0,2,현대차
1016506,-2.4193548,-3000,20191129,124500.0,120000.0,121000,123500.0,5,현대차
742295,0.4048582,500,20191128,125000.0,123000.0,124000,123500.0,2,현대차
697261,0.8163265,1000,20191127,124000.0,123000.0,123500,123000.0,2,현대차
1854318,-2.0,-2500,20191126,125500.0,122500.0,122500,124500.0,5,현대차
640837,1.2145748,1500,20191125,125500.0,123500.0,125000,124000.0,2,현대차
707333,-0.8032128,-1000,20191122,125500.0,123500.0,123500,124000.0,5,현대차
724349,0.0,0,20191121,124500.0,123000.0,124500,124000.0,3,현대차
593391,-0.4,-500,20191120,124500.0,123500.0,124500,124500.0,5,현대차
537780,-0.7936507,-1000,20191119,126000.0,124500.0,125000,125000.0,5,현대차
596279,0.3984063,500,20191118,126000.0,124500.0,126000,125000.0,2,현대차
469109,0.8032128,1000,20191115,125500.0,124000.0,125500,124500.0,2,현대차
540352,0.0,0,20191114,125000.0,124000.0,124500,125000.0,3,현대차
528121,-0.7968127,-1000,20191113,126000.0,124500.0,124500,125000.0,5,현대차
598855,1.6194331,2000,20191112,125500.0,123500.0,125500,123500.0,2,현대차
370258,-0.4032258,-500,20191111,124500.0,123500.0,123500,124000.0,5,현대차
335809,0.4048582,500,20191108,124500.0,123500.0,124000,124000.0,2,현대차
853783,0.0,0,20191107,124500.0,123000.0,123500,123500.0,3,현대차
682414,-1.2,-1500,20191106,126000.0,123500.0,123500,125500.0,5,현대차
471601,0.8064516,1000,20191105,125500.0,124000.0,125000,124000.0,2,현대차
475831,0.0,0,20191104,125000.0,123000.0,124000,123500.0,3,현대차
470554,1.6393442,2000,20191101,124000.0,121000.0,124000,121500.0,2,현대차
441488,-0.4081632,-500,20191031,123500.0,121500.0,122000,122500.0,5,현대차
400285,0.0,0,20191030,123000.0,121500.0,122500,122500.0,3,현대차
797389,0.8230452,1000,20191029,123000.0,121500.0,122500,122000.0,2,현대차
564300,-1.6194331,-2000,20191028,125000.0,121500.0,121500,124500.0,5,현대차
983777,1.2295081,1500,20191025,124000.0,121500.0,123500,122000.0,2,현대차
655232,0.8264462,1000,20191024,122500.0,120000.0,122000,121000.0,2,현대차
511570,-0.8196721,-1000,20191023,122500.0,120500.0,121000,121500.0,5,현대차
523445,0.0,0,20191022,122500.0,120000.0,122000,121500.0,3,현대차
372561,-0.8130081,-1000,20191021,124000.0,122000.0,122000,124000.0,5,현대차
418395,0.0,0,20191018,124500.0,122500.0,123000,123500.0,3,현대차
519468,0.0,0,20191017,124500.0,122000.0,123000,123000.0,3,현대차
433874,0.8196721,1000,20191016,124000.0,122000.0,123000,123000.0,2,현대차
661262,0.0,0,20191015,123000.0,120500.0,122000,122000.0,3,현대차
1260866,-3.1746031,-4000,20191014,126000.0,122000.0,122000,125000.0,5,현대차
369552,-0.3952569,-500,20191011,127500.0,126000.0,126000,127000.0,5,현대차
771396,-2.3166023,-3000,20191010,128000.0,125500.0,126500,127000.0,5,현대차
391115,1.171875,1500,20191008,130500.0,127500.0,129500,128000.0,2,현대차
258951,1.1857707,1500,20191007,129000.0,127000.0,128000,128000.0,2,현대차
488988,-1.5564202,-2000,20191004,130000.0,126500.0,126500,129500.0,5,현대차
448012,-3.0188679,-4000,20191002,131500.0,128000.0,128500,131000.0,5,현대차
388512,-1.1194029,-1500,20191001,134000.0,131500.0,132500,134000.0,5,현대차
429631,0.3745318,500,20190930,135500.0,133000.0,134000,133500.0,2,현대차
348902,0.3759398,500,20190927,134000.0,131000.0,133500,134000.0,2,현대차
453068,-1.1152416,-1500,20190926,136500.0,132000.0,133000,136000.0,5,현대차
448004,0.3731343,500,20190925,135000.0,131500.0,134500,133000.0,2,현대차
615506,0.7518796,1000,20190924,135000.0,132000.0,134000,134000.0,2,현대차
1007214,2.7027027,3500,20190923,133500.0,129000.0,133000,129500.0,2,현대차
718752,0.3875968,500,20190920,130500.0,128000.0,129500,128500.0,2,현대차
618746,1.1764705,1500,20190919,129000.0,126500.0,129000,127500.0,2,현대차
537604,1.1904761,1500,20190918,128500.0,125500.0,127500,126000.0,2,현대차
610086,-1.5625,-2000,20190917,128000.0,125500.0,126000,127500.0,5,현대차
777956,-0.7751937,-1000,20190916,129500.0,126000.0,128000,128500.0,5,현대차
756459,0.78125,1000,20190911,129000.0,127500.0,129000,128500.0,2,현대차
458487,0.7874015,1000,20190910,128500.0,126500.0,128000,127000.0,2,현대차
378542,-0.3921568,-500,20190909,128500.0,126000.0,127000,127500.0,5,현대차
380856,-0.390625,-500,20190906,128500.0,126500.0,127500,128000.0,5,현대차
478990,-0.389105,-500,20190905,129000.0,127000.0,128000,128000.0,5,현대차
496326,0.0,0,20190904,129000.0,127000.0,128500,128000.0,3,현대차
505454,-1.9083969,-2500,20190903,132000.0,127500.0,128500,131500.0,5,현대차
385326,1.9455252,2500,20190902,132000.0,127500.0,131000,128000.0,2,현대차
